"studyid","workflowid","threshold","numerator","denominator","log_denominator","gsm_analysis_date"
"AA-AA-000-0000","kri0001",-2,0.137502648880622,14442.08,9.57790144639476,2010-12-01
"AA-AA-000-0000","kri0001",-2,0.370037781016766,14548.596,9.58524977309835,2010-12-01
"AA-AA-000-0000","kri0001",-2,0.603415798795361,14655.112,9.59254449555864,2010-12-01
"AA-AA-000-0000","kri0001",-2,0.837627529364358,14761.628,9.59978639017506,2010-12-01
"AA-AA-000-0000","kri0001",-2,1.0726639650497,14868.144,9.60697621660027,2010-12-01
"AA-AA-000-0000","kri0001",-2,1.30851625922093,14974.66,9.61411471821839,2010-12-01
"AA-AA-000-0000","kri0001",-2,1.54517572228889,15081.176,9.62120262260623,2010-12-01
"AA-AA-000-0000","kri0001",-2,1.78263381783033,15187.692,9.6282406419783,2010-12-01
"AA-AA-000-0000","kri0001",-2,2.0208821588348,15294.208,9.63522947361631,2010-12-01
"AA-AA-000-0000","kri0001",-2,2.25991250406873,15400.724,9.64216980028366,2010-12-01
"AA-AA-000-0000","kri0001",-2,2.49971675455269,15507.24,9.64906229062579,2010-12-01
"AA-AA-000-0000","kri0001",-2,2.7402869501472,15613.756,9.65590759955673,2010-12-01
"AA-AA-000-0000","kri0001",-2,2.98161526624329,15720.272,9.66270636863249,2010-12-01
"AA-AA-000-0000","kri0001",-2,3.22369401055371,15826.788,9.66945922641195,2010-12-01
"AA-AA-000-0000","kri0001",-2,3.46651562000117,15933.304,9.67616678880556,2010-12-01
"AA-AA-000-0000","kri0001",-2,3.71007265770016,16039.82,9.6828296594124,2010-12-01
"AA-AA-000-0000","kri0001",-2,3.95435781002865,16146.336,9.6894484298462,2010-12-01
"AA-AA-000-0000","kri0001",-2,4.19936388378662,16252.852,9.69602368005052,2010-12-01
"AA-AA-000-0000","kri0001",-2,4.44508380343837,16359.368,9.7025559786037,2010-12-01
"AA-AA-000-0000","kri0001",-2,4.69151060843541,16465.884,9.70904588301393,2010-12-01
"AA-AA-000-0000","kri0001",-2,4.93863745061705,16572.4,9.71549394000472,2010-12-01
"AA-AA-000-0000","kri0001",-2,5.18645759168628,16678.916,9.72190068579133,2010-12-01
"AA-AA-000-0000","kri0001",-2,5.43496440075796,16785.432,9.72826664634835,2010-12-01
"AA-AA-000-0000","kri0001",-2,5.68415135197684,16891.948,9.7345923376688,2010-12-01
"AA-AA-000-0000","kri0001",-2,5.93401202220319,16998.464,9.7408782660151,2010-12-01
"AA-AA-000-0000","kri0001",-2,6.18454008876358,17104.98,9.74712492816226,2010-12-01
"AA-AA-000-0000","kri0001",-2,6.43572932726446,17211.496,9.75333281163342,2010-12-01
"AA-AA-000-0000","kri0001",-2,6.68757360946673,17318.012,9.75950239492817,2010-12-01
"AA-AA-000-0000","kri0001",-2,6.94006690121886,17424.528,9.76563414774392,2010-12-01
"AA-AA-000-0000","kri0001",-2,7.19320326044696,17531.044,9.77172853119044,2010-12-01
"AA-AA-000-0000","kri0001",-2,7.44697683519958,17637.56,9.77778599799795,2010-12-01
"AA-AA-000-0000","kri0001",-2,7.70138186174564,17744.076,9.78380699271894,2010-12-01
"AA-AA-000-0000","kri0001",-2,7.95641266272358,17850.592,9.78979195192394,2010-12-01
"AA-AA-000-0000","kri0001",-2,8.21206364534033,17957.108,9.79574130439147,2010-12-01
"AA-AA-000-0000","kri0001",-2,8.46832929961805,18063.624,9.80165547129238,2010-12-01
"AA-AA-000-0000","kri0001",-2,8.72520419668747,18170.14,9.80753486636879,2010-12-01
"AA-AA-000-0000","kri0001",-2,8.98268298712611,18276.656,9.81337989610771,2010-12-01
"AA-AA-000-0000","kri0001",-2,9.24076039934012,18383.172,9.81919095990975,2010-12-01
"AA-AA-000-0000","kri0001",-2,9.49943123798815,18489.688,9.82496845025286,2010-12-01
"AA-AA-000-0000","kri0001",-2,9.75869038244605,18596.204,9.8307127528514,2010-12-01
"AA-AA-000-0000","kri0001",-2,10.0185327853111,18702.72,9.83642424681065,2010-12-01
"AA-AA-000-0000","kri0001",-2,10.2789534709446,18809.236,9.84210330477695,2010-12-01
"AA-AA-000-0000","kri0001",-2,10.5399475340513,18915.752,9.84775029308362,2010-12-01
"AA-AA-000-0000","kri0001",-2,10.8015101382952,19022.268,9.85336557189272,2010-12-01
"AA-AA-000-0000","kri0001",-2,11.0636365149494,19128.784,9.85894949533293,2010-12-01
"AA-AA-000-0000","kri0001",-2,11.326321961581,19235.3,9.86450241163353,2010-12-01
"AA-AA-000-0000","kri0001",-2,11.5895618407675,19341.816,9.87002466325472,2010-12-01
"AA-AA-000-0000","kri0001",-2,11.8533515788454,19448.332,9.87551658701438,2010-12-01
"AA-AA-000-0000","kri0001",-2,12.11768666469,19554.848,9.88097851421131,2010-12-01
"AA-AA-000-0000","kri0001",-2,12.3825626485243,19661.364,9.88641077074518,2010-12-01
"AA-AA-000-0000","kri0001",-2,12.647975140758,19767.88,9.89181367723319,2010-12-01
"AA-AA-000-0000","kri0001",-2,12.9139198108529,19874.396,9.89718754912364,2010-12-01
"AA-AA-000-0000","kri0001",-2,13.1803923862176,19980.912,9.90253269680646,2010-12-01
"AA-AA-000-0000","kri0001",-2,13.4473886511273,20087.428,9.90784942572074,2010-12-01
"AA-AA-000-0000","kri0001",-2,13.7149044456699,20193.944,9.9131380364595,2010-12-01
"AA-AA-000-0000","kri0001",-2,13.982935664717,20300.46,9.91839882487166,2010-12-01
"AA-AA-000-0000","kri0001",-2,14.2514782569188,20406.976,9.92363208216136,2010-12-01
"AA-AA-000-0000","kri0001",-2,14.5205282237235,20513.492,9.92883809498464,2010-12-01
"AA-AA-000-0000","kri0001",-2,14.7900816184184,20620.008,9.93401714554372,2010-12-01
"AA-AA-000-0000","kri0001",-2,15.0601345451944,20726.524,9.93916951167875,2010-12-01
"AA-AA-000-0000","kri0001",-2,15.330683158231,20833.04,9.94429546695726,2010-12-01
"AA-AA-000-0000","kri0001",-2,15.6017236608035,20939.556,9.94939528076134,2010-12-01
"AA-AA-000-0000","kri0001",-2,15.8732523044093,21046.072,9.95446921837254,2010-12-01
"AA-AA-000-0000","kri0001",-2,16.1452653879154,21152.588,9.95951754105475,2010-12-01
"AA-AA-000-0000","kri0001",-2,16.4177592567243,21259.104,9.96454050613482,2010-12-01
"AA-AA-000-0000","kri0001",-2,16.6907303019588,21365.62,9.96953836708136,2010-12-01
"AA-AA-000-0000","kri0001",-2,16.9641749596655,21472.136,9.97451137358145,2010-12-01
"AA-AA-000-0000","kri0001",-2,17.2380897100357,21578.652,9.97945977161549,2010-12-01
"AA-AA-000-0000","kri0001",-2,17.5124710766435,21685.168,9.98438380353021,2010-12-01
"AA-AA-000-0000","kri0001",-2,17.7873156257009,21791.684,9.98928370810989,2010-12-01
"AA-AA-000-0000","kri0001",-2,18.0626199653295,21898.2,9.99415972064584,2010-12-01
"AA-AA-000-0000","kri0001",-2,18.3383807448477,22004.716,9.99901207300421,2010-12-01
"AA-AA-000-0000","kri0001",-2,18.6145946540735,22111.232,10.0038409936921,2010-12-01
"AA-AA-000-0000","kri0001",-2,18.8912584226424,22217.748,10.0086467079223,2010-12-01
"AA-AA-000-0000","kri0001",-2,19.1683688193405,22324.264,10.0134294376761,2010-12-01
"AA-AA-000-0000","kri0001",-2,19.445922651451,22430.78,10.0181894017647,2010-12-01
"AA-AA-000-0000","kri0001",-2,19.7239167641153,22537.296,10.0229268158899,2010-12-01
"AA-AA-000-0000","kri0001",-2,20.0023480397074,22643.812,10.027641892702,2010-12-01
"AA-AA-000-0000","kri0001",-2,20.281213397222,22750.328,10.0323348418576,2010-12-01
"AA-AA-000-0000","kri0001",-2,20.5605097916745,22856.844,10.0370058700752,2010-12-01
"AA-AA-000-0000","kri0001",-2,20.8402342135145,22963.36,10.0416551811901,2010-12-01
"AA-AA-000-0000","kri0001",-2,21.1203836880515,23069.876,10.0462829762075,2010-12-01
"AA-AA-000-0000","kri0001",-2,21.4009552748913,23176.392,10.0508894533552,2010-12-01
"AA-AA-000-0000","kri0001",-2,21.6819460673859,23282.908,10.0554748081336,2010-12-01
"AA-AA-000-0000","kri0001",-2,21.9633531920934,23389.424,10.0600392333665,2010-12-01
"AA-AA-000-0000","kri0001",-2,22.245173808249,23495.94,10.064582919249,2010-12-01
"AA-AA-000-0000","kri0001",-2,22.5274051072478,23602.456,10.0691060533956,2010-12-01
"AA-AA-000-0000","kri0001",-2,22.8100443121366,23708.972,10.0736088208863,2010-12-01
"AA-AA-000-0000","kri0001",-2,23.0930886771175,23815.488,10.078091404312,2010-12-01
"AA-AA-000-0000","kri0001",-2,23.3765354870601,23922.004,10.0825539838195,2010-12-01
"AA-AA-000-0000","kri0001",-2,23.6603820570245,24028.52,10.0869967371542,2010-12-01
"AA-AA-000-0000","kri0001",-2,23.9446257317934,24135.036,10.0914198397032,2010-12-01
"AA-AA-000-0000","kri0001",-2,24.2292638854133,24241.552,10.0958234645363,2010-12-01
"AA-AA-000-0000","kri0001",-2,24.5142939207448,24348.068,10.1002077824471,2010-12-01
"AA-AA-000-0000","kri0001",-2,24.7997132690224,24454.584,10.1045729619925,2010-12-01
"AA-AA-000-0000","kri0001",-2,25.085519389422,24561.1,10.1089191695317,2010-12-01
"AA-AA-000-0000","kri0001",-2,25.3717097686373,24667.616,10.1132465692641,2010-12-01
"AA-AA-000-0000","kri0001",-2,25.6582819204646,24774.132,10.1175553232666,2010-12-01
"AA-AA-000-0000","kri0001",-2,25.945233385395,24880.648,10.12184559153,2010-12-01
"AA-AA-000-0000","kri0001",-2,26.2325617302152,24987.164,10.1261175319949,2010-12-01
