"studyid","workflowid","threshold","numerator","denominator","log_denominator","gsm_analysis_date"
"AA-AA-000-0000","kri0001",-3,0.0373341041851819,20892.728,9.94715643482311,2010-07-01
"AA-AA-000-0000","kri0001",-3,0.223082406938953,20988.472,9.95172861359509,2010-07-01
"AA-AA-000-0000","kri0001",-3,0.409252541431763,21084.216,9.95627998265796,2010-07-01
"AA-AA-000-0000","kri0001",-3,0.59584163757924,21179.96,9.96081073057949,2010-07-01
"AA-AA-000-0000","kri0001",-3,0.782846857696161,21275.704,9.96532104337588,2010-07-01
"AA-AA-000-0000","kri0001",-3,0.970265395986824,21371.448,9.9698111045577,2010-07-01
"AA-AA-000-0000","kri0001",-3,1.15809447804552,21467.192,9.97428109517459,2010-07-01
"AA-AA-000-0000","kri0001",-3,1.3463313603671,21562.936,9.97873119385914,2010-07-01
"AA-AA-000-0000","kri0001",-3,1.5349733298672,21658.68,9.9831615768697,2010-07-01
"AA-AA-000-0000","kri0001",-3,1.72401770341226,21754.424,9.98757241813224,2010-07-01
"AA-AA-000-0000","kri0001",-3,1.91346182735847,21850.168,9.99196388928136,2010-07-01
"AA-AA-000-0000","kri0001",-3,2.10330307710011,21945.912,9.99633615970036,2010-07-01
"AA-AA-000-0000","kri0001",-3,2.29353885662662,22041.656,10.0006893965604,2010-07-01
"AA-AA-000-0000","kri0001",-3,2.48416659808827,22137.4,10.005023764859,2010-07-01
"AA-AA-000-0000","kri0001",-3,2.67518376137039,22233.144,10.0093394274572,2010-07-01
"AA-AA-000-0000","kri0001",-3,2.86658783367578,22328.888,10.0136365451168,2010-07-01
"AA-AA-000-0000","kri0001",-3,3.05837632911511,22424.632,10.0179152765359,2010-07-01
"AA-AA-000-0000","kri0001",-3,3.25054678830536,22520.376,10.0221757783842,2010-07-01
"AA-AA-000-0000","kri0001",-3,3.44309677797574,22616.12,10.0264182053374,2010-07-01
"AA-AA-000-0000","kri0001",-3,3.63602389058115,22711.864,10.0306427101109,2010-07-01
"AA-AA-000-0000","kri0001",-3,3.82932574392311,22807.608,10.0348494434929,2010-07-01
"AA-AA-000-0000","kri0001",-3,4.02299998077768,22903.352,10.0390385543763,2010-07-01
"AA-AA-000-0000","kri0001",-3,4.2170442685304,22999.096,10.043210189791,2010-07-01
"AA-AA-000-0000","kri0001",-3,4.41145629881816,23094.84,10.0473644949342,2010-07-01
"AA-AA-000-0000","kri0001",-3,4.60623378717768,23190.584,10.0515016132011,2010-07-01
"AA-AA-000-0000","kri0001",-3,4.80137447270038,23286.328,10.0556216862145,2010-07-01
"AA-AA-000-0000","kri0001",-3,4.99687611769391,23382.072,10.0597248538538,2010-07-01
"AA-AA-000-0000","kri0001",-3,5.1927365073497,23477.816,10.0638112542836,2010-07-01
"AA-AA-000-0000","kri0001",-3,5.38895344941665,23573.56,10.0678810239818,2010-07-01
"AA-AA-000-0000","kri0001",-3,5.58552477388085,23669.304,10.0719342977665,2010-07-01
"AA-AA-000-0000","kri0001",-3,5.78244833265095,23765.048,10.0759712088231,2010-07-01
"AA-AA-000-0000","kri0001",-3,5.9797219992495,23860.792,10.0799918887305,2010-07-01
"AA-AA-000-0000","kri0001",-3,6.17734366850956,23956.536,10.083996467487,2010-07-01
"AA-AA-000-0000","kri0001",-3,6.375311256277,24052.28,10.0879850735352,2010-07-01
"AA-AA-000-0000","kri0001",-3,6.57362269911799,24148.024,10.091957833787,2010-07-01
"AA-AA-000-0000","kri0001",-3,6.77227595403175,24243.768,10.0959148736474,2010-07-01
"AA-AA-000-0000","kri0001",-3,6.97126899816841,24339.512,10.099856317039,2010-07-01
"AA-AA-000-0000","kri0001",-3,7.1705998285518,24435.256,10.1037822864245,2010-07-01
"AA-AA-000-0000","kri0001",-3,7.37026646180723,24531,10.1076929028301,2010-07-01
"AA-AA-000-0000","kri0001",-3,7.57026693389395,24626.744,10.1115882858675,2010-07-01
"AA-AA-000-0000","kri0001",-2,0.0593419853587127,9307.704,9.1385977233149,2010-07-01
"AA-AA-000-0000","kri0001",-2,0.245571767976961,9403.448,9.14883170951094,2010-07-01
"AA-AA-000-0000","kri0001",-2,0.432739328039567,9499.192,9.15896202133987,2010-07-01
"AA-AA-000-0000","kri0001",-2,0.620830522700564,9594.936,9.16899073827886,2010-07-01
"AA-AA-000-0000","kri0001",-2,0.80983156106589,9690.68,9.17891987786123,2010-07-01
"AA-AA-000-0000","kri0001",-2,0.999728992052178,9786.424,9.1887513981126,2010-07-01
"AA-AA-000-0000","kri0001",-2,1.19050969277881,9882.168,9.19848719986835,2010-07-01
"AA-AA-000-0000","kri0001",-2,1.38216085746489,9977.912,9.20812912897941,2010-07-01
"AA-AA-000-0000","kri0001",-2,1.57466998680447,10073.656,9.21767897841266,2010-07-01
"AA-AA-000-0000","kri0001",-2,1.76802487779523,10169.4,9.22713849025206,2010-07-01
"AA-AA-000-0000","kri0001",-2,1.96221361399704,10265.144,9.23650935760598,2010-07-01
"AA-AA-000-0000","kri0001",-2,2.1572245561985,10360.888,9.24579322642593,2010-07-01
"AA-AA-000-0000","kri0001",-2,2.35304633347068,10456.632,9.25499169724175,2010-07-01
"AA-AA-000-0000","kri0001",-2,2.54966783458873,10552.376,9.26410632681765,2010-07-01
"AA-AA-000-0000","kri0001",-2,2.7470781998029,10648.12,9.27313862973346,2010-07-01
"AA-AA-000-0000","kri0001",-2,2.94526681294185,10743.864,9.28209007989511,2010-07-01
"AA-AA-000-0000","kri0001",-2,3.1442232938319,10839.608,9.29096211197814,2010-07-01
"AA-AA-000-0000","kri0001",-2,3.34393749101696,10935.352,9.29975612280768,2010-07-01
"AA-AA-000-0000","kri0001",-2,3.54439947476473,11031.096,9.30847347267832,2010-07-01
"AA-AA-000-0000","kri0001",-2,3.74559953034538,11126.84,9.31711548661691,2010-07-01
"AA-AA-000-0000","kri0001",-2,3.94752815157007,11222.584,9.32568345559132,2010-07-01
"AA-AA-000-0000","kri0001",-2,4.15017603457693,11318.328,9.33417863766777,2010-07-01
"AA-AA-000-0000","kri0001",-2,4.3535340718531,11414.072,9.34260225911951,2010-07-01
"AA-AA-000-0000","kri0001",-2,4.55759334648202,11509.816,9.3509555154891,2010-07-01
"AA-AA-000-0000","kri0001",-2,4.76234512660558,11605.56,9.35923957260677,2010-07-01
"AA-AA-000-0000","kri0001",-2,4.96778086009141,11701.304,9.36745556756688,2010-07-01
"AA-AA-000-0000","kri0001",-2,5.17389216939624,11797.048,9.37560460966462,2010-07-01
"AA-AA-000-0000","kri0001",-2,5.3806708466164,11892.792,9.3836877812949,2010-07-01
"AA-AA-000-0000","kri0001",-2,5.58810884871726,11988.536,9.39170613881507,2010-07-01
"AA-AA-000-0000","kri0001",-2,5.79619829293387,12084.28,9.3996607133735,2010-07-01
"AA-AA-000-0000","kri0001",-2,6.0049314523352,12180.024,9.4075525117053,2010-07-01
"AA-AA-000-0000","kri0001",-2,6.214300751545,12275.768,9.41538251689698,2010-07-01
"AA-AA-000-0000","kri0001",-2,6.42429876261256,12371.512,9.42315168912144,2010-07-01
"AA-AA-000-0000","kri0001",-2,6.63491820102704,12467.256,9.43086096634447,2010-07-01
"AA-AA-000-0000","kri0001",-2,6.84615192186919,12563,9.43851126500442,2010-07-01
"AA-AA-000-0000","kri0001",-2,7.05799291609491,12658.744,9.44610348066593,2010-07-01
"AA-AA-000-0000","kri0001",-2,7.270434306945,12754.488,9.45363848864911,2010-07-01
"AA-AA-000-0000","kri0001",-2,7.48346934647598,12850.232,9.46111714463509,2010-07-01
"AA-AA-000-0000","kri0001",-2,7.697091412207,12945.976,9.46854028524927,2010-07-01
"AA-AA-000-0000","kri0001",-2,7.91129400387821,13041.72,9.47590872862285,2010-07-01
"AA-AA-000-0000","kri0001",-2,8.12607074031592,13137.464,9.48322327493407,2010-07-01
"AA-AA-000-0000","kri0001",-2,8.34141535640044,13233.208,9.49048470692958,2010-07-01
