"studyid","workflowid","threshold","numerator","denominator","log_denominator","gsm_analysis_date"
"AA-AA-000-0000","cou0001",-3,13.1826596168837,25407.68,10.1428067695091,2023-05-09
"AA-AA-000-0000","cou0001",-3,16.0603944595794,26443,10.1827467519768,2023-05-09
"AA-AA-000-0000","cou0001",-3,18.9826205808791,27478.32,10.2211526090963,2023-05-09
"AA-AA-000-0000","cou0001",-3,21.9468458337229,28513.64,10.2581378482572,2023-05-09
"AA-AA-000-0000","cou0001",-3,24.9508023916766,29548.96,10.2938038276295,2023-05-09
"AA-AA-000-0000","cou0001",-3,27.9924194593609,30584.28,10.3282414304481,2023-05-09
"AA-AA-000-0000","cou0001",-3,31.0698001085155,31619.6,10.3615324604621,2023-05-09
"AA-AA-000-0000","cou0001",-3,34.1812015020657,32654.92,10.3937508124792,2023-05-09
"AA-AA-000-0000","cou0001",-3,37.3250179195264,33690.24,10.4249634601508,2023-05-09
"AA-AA-000-0000","cou0001",-3,40.4997661134896,34725.56,10.4552312942024,2023-05-09
"AA-AA-000-0000","cou0001",-3,43.7040726174791,35760.88,10.4846098374858,2023-05-09
"AA-AA-000-0000","cou0001",-3,46.9366626964602,36796.2,10.5131498579557,2023-05-09
"AA-AA-000-0000","cou0001",-3,50.1963506874028,37831.52,10.5408978965714,2023-05-09
"AA-AA-000-0000","cou0001",-3,53.482031521959,38866.84,10.5678967239117,2023-05-09
"AA-AA-000-0000","cou0001",-3,56.7926732591065,39902.16,10.594185736751,2023-05-09
"AA-AA-000-0000","cou0001",-3,60.127310484476,40937.48,10.6198013038279,2023-05-09
"AA-AA-000-0000","cou0001",-3,63.4850384565013,41972.8,10.6447770684221,2023-05-09
"AA-AA-000-0000","cou0001",-3,66.8650078986409,43008.12,10.6691442140575,2023-05-09
"AA-AA-000-0000","cou0001",-3,70.2664203526018,44043.44,10.6929316985945,2023-05-09
"AA-AA-000-0000","cou0001",-3,73.688524020425,45078.76,10.7161664611206,2023-05-09
"AA-AA-000-0000","cou0001",-3,77.130610034003,46114.08,10.7388736053461,2023-05-09
