"studyid","workflowid","threshold","numerator","denominator","log_denominator","gsm_analysis_date"
"AA-AA-000-0000","kri0001",-3,0.0410958939066578,20269.424,9.91686882266341,2010-06-01
"AA-AA-000-0000","kri0001",-3,0.217116596905738,20363.56,9.92150230803177,2010-06-01
"AA-AA-000-0000","kri0001",-3,0.39354230324006,20457.696,9.92611442319396,2010-06-01
"AA-AA-000-0000","kri0001",-3,0.570370220671578,20551.832,9.93070536436939,2010-06-01
"AA-AA-000-0000","kri0001",-3,0.74759758889999,20645.968,9.9352753250873,2010-06-01
"AA-AA-000-0000","kri0001",-3,0.925221679053695,20740.104,9.93982449623575,2010-06-01
"AA-AA-000-0000","kri0001",-3,1.10323979319106,20834.24,9.94435306610942,2010-06-01
"AA-AA-000-0000","kri0001",-3,1.28164926381179,20928.376,9.94886122045639,2010-06-01
"AA-AA-000-0000","kri0001",-3,1.46044745337827,21022.512,9.95334914252387,2010-06-01
"AA-AA-000-0000","kri0001",-3,1.63963175384649,21116.648,9.95781701310288,2010-06-01
"AA-AA-000-0000","kri0001",-3,1.81919958620635,21210.784,9.96226501057196,2010-06-01
"AA-AA-000-0000","kri0001",-3,1.9991484000312,21304.92,9.96669331093987,2010-06-01
"AA-AA-000-0000","kri0001",-3,2.17947567303621,21399.056,9.97110208788744,2010-06-01
"AA-AA-000-0000","kri0001",-3,2.36017891064563,21493.192,9.9754915128084,2010-06-01
"AA-AA-000-0000","kri0001",-3,2.54125564556849,21587.328,9.97986175484936,2010-06-01
"AA-AA-000-0000","kri0001",-3,2.72270343738249,21681.464,9.98421298094897,2010-06-01
"AA-AA-000-0000","kri0001",-3,2.90451987212632,21775.6,9.9885453558761,2010-06-01
"AA-AA-000-0000","kri0001",-3,3.08670256189957,21869.736,9.99285904226736,2010-06-01
"AA-AA-000-0000","kri0001",-3,3.26924914447061,21963.872,9.9971542006637,2010-06-01
"AA-AA-000-0000","kri0001",-3,3.45215728289191,22058.008,10.0014309895462,2010-06-01
"AA-AA-000-0000","kri0001",-3,3.63542466512283,22152.144,10.0056895653714,2010-06-01
"AA-AA-000-0000","kri0001",-3,3.81904900365946,22246.28,10.0099300826052,2010-06-01
"AA-AA-000-0000","kri0001",-3,4.00302803517173,22340.416,10.0141526937569,2010-06-01
"AA-AA-000-0000","kri0001",-3,4.1873595201471,22434.552,10.018357549412,2010-06-01
"AA-AA-000-0000","kri0001",-3,4.37204124254134,22528.688,10.0225447982642,2010-06-01
