"studyid","workflowid","threshold","numerator","denominator","log_denominator","gsm_analysis_date"
"AA-AA-000-0000","kri0001",-2,0.201758907101074,14761.628,9.59978639017506,2010-10-01
"AA-AA-000-0000","kri0001",-2,0.432562187694795,14868.144,9.60697621660027,2010-10-01
"AA-AA-000-0000","kri0001",-2,0.664182591948044,14974.66,9.61411471821839,2010-10-01
"AA-AA-000-0000","kri0001",-2,0.896611416796477,15081.176,9.62120262260623,2010-10-01
"AA-AA-000-0000","kri0001",-2,1.12984011257922,15187.692,9.6282406419783,2010-10-01
"AA-AA-000-0000","kri0001",-2,1.36386027927981,15294.208,9.63522947361631,2010-10-01
"AA-AA-000-0000","kri0001",-2,1.59866366288482,15400.724,9.64216980028366,2010-10-01
"AA-AA-000-0000","kri0001",-2,1.83424215185549,15507.24,9.64906229062579,2010-10-01
"AA-AA-000-0000","kri0001",-2,2.07058777370836,15613.756,9.65590759955673,2010-10-01
"AA-AA-000-0000","kri0001",-2,2.3076926917006,15720.272,9.66270636863249,2010-10-01
"AA-AA-000-0000","kri0001",-2,2.54554920161631,15826.788,9.66945922641195,2010-10-01
"AA-AA-000-0000","kri0001",-2,2.78414972865001,15933.304,9.67616678880556,2010-10-01
"AA-AA-000-0000","kri0001",-2,3.02348682438354,16039.82,9.6828296594124,2010-10-01
"AA-AA-000-0000","kri0001",-2,3.26355316385345,16146.336,9.6894484298462,2010-10-01
"AA-AA-000-0000","kri0001",-2,3.50434154270507,16252.852,9.69602368005052,2010-10-01
"AA-AA-000-0000","kri0001",-2,3.74584487443045,16359.368,9.7025559786037,2010-10-01
"AA-AA-000-0000","kri0001",-2,3.98805618768718,16465.884,9.70904588301393,2010-10-01
"AA-AA-000-0000","kri0001",-2,4.23096862369496,16572.4,9.71549394000472,2010-10-01
"AA-AA-000-0000","kri0001",-2,4.47457543370752,16678.916,9.72190068579133,2010-10-01
"AA-AA-000-0000","kri0001",-2,4.71886997655702,16785.432,9.72826664634835,2010-10-01
"AA-AA-000-0000","kri0001",-2,4.9638457162684,16891.948,9.7345923376688,2010-10-01
"AA-AA-000-0000","kri0001",-2,5.2094962197414,16998.464,9.7408782660151,2010-10-01
"AA-AA-000-0000","kri0001",-2,5.45581515449783,17104.98,9.74712492816226,2010-10-01
"AA-AA-000-0000","kri0001",-2,5.70279628649182,17211.496,9.75333281163342,2010-10-01
"AA-AA-000-0000","kri0001",-2,5.95043347798104,17318.012,9.75950239492817,2010-10-01
